avg_latency_delta_ms,baseline_avg_latency_ms,baseline_p95_latency_ms,baseline_recall@10,candidate_avg_latency_ms,candidate_p95_latency_ms,candidate_recall@10,candidate_route,candidate_search_l,case_id,passes_primary,strategy_override,sweep_kind
0.029004768999999216,10.072385386,10.421346999999999,98.03,10.101390154999999,10.645127,98.02,graph,446,cycle03_no_retrain_across_cycles_range_u75,False,,fine_lower_L
0.02780811100000028,10.072385386,10.421346999999999,98.03,10.100193497,10.584283,98.02,graph,447,cycle03_no_retrain_across_cycles_range_u75,False,,fine_lower_L
-0.1525490750000008,10.072385386,10.421346999999999,98.03,9.919836311,10.475059,98.03,graph,448,cycle03_no_retrain_across_cycles_range_u75,True,,fine_lower_L
0.16030603800000062,10.072385386,10.421346999999999,98.03,10.232691424,10.939388000000001,98.03,graph,449,cycle03_no_retrain_across_cycles_range_u75,False,,fine_lower_L
0.16206226799999968,10.072385386,10.421346999999999,98.03,10.234447654,13.756526,97.9,prefilter,280,cycle03_no_retrain_across_cycles_range_u75,False,,prefilter_probe
-0.0011703319999996893,10.072385386,10.421346999999999,98.03,10.071215054,10.2868,98.05,prefilter,290,cycle03_no_retrain_across_cycles_range_u75,False,,prefilter_probe
0.8578327480000008,10.072385386,10.421346999999999,98.03,10.930218134,14.581938000000001,98.16,prefilter,300,cycle03_no_retrain_across_cycles_range_u75,False,,prefilter_probe
0.7176118760000009,10.072385386,10.421346999999999,98.03,10.789997262,14.519770000000001,98.25,prefilter,310,cycle03_no_retrain_across_cycles_range_u75,False,,prefilter_probe
0.11999401500000022,10.072385386,10.421346999999999,98.03,10.192379401,10.332469,98.32,prefilter,320,cycle03_no_retrain_across_cycles_range_u75,False,,prefilter_probe
-0.03406567100000029,10.072385386,10.421346999999999,98.03,10.038319715,10.361293,98.0,auto,444,cycle03_no_retrain_across_cycles_range_u75,False,,fine_auto
0.016630535000000238,10.072385386,10.421346999999999,98.03,10.089015921,10.552794,98.02,auto,446,cycle03_no_retrain_across_cycles_range_u75,False,,fine_auto
0.04306077600000026,10.072385386,10.421346999999999,98.03,10.115446162,10.453533,98.03,auto,448,cycle03_no_retrain_across_cycles_range_u75,False,,fine_auto
0.08745162899999923,10.072385386,10.421346999999999,98.03,10.159837014999999,10.631442999999999,98.03,auto,449,cycle03_no_retrain_across_cycles_range_u75,False,,fine_auto
0.07587868699999853,10.079191827,10.442299,98.2,10.155070513999998,10.560638999999998,98.2,graph,450,cycle03_no_retrain_across_cycles_range_u100,False,,repeat1
-0.16390683499999978,10.079191827,10.442299,98.2,9.915284992,10.385427,98.2,graph,450,cycle03_no_retrain_across_cycles_range_u100,True,,repeat2
0.18429845999999997,10.079191827,10.442299,98.2,10.263490287,10.871178,98.2,graph,450,cycle03_no_retrain_across_cycles_range_u100,False,,repeat3
-0.13645978000000106,10.079191827,10.442299,98.2,9.942732047,10.271677,98.17,graph,440,cycle03_no_retrain_across_cycles_range_u100,True,,lower_L
-0.39703301199999985,10.079191827,10.442299,98.2,9.682158815000001,10.022105,98.1,graph,430,cycle03_no_retrain_across_cycles_range_u100,True,,lower_L
-0.7217245970000004,10.079191827,10.442299,98.2,9.357467230000001,9.87539,98.08,graph,420,cycle03_no_retrain_across_cycles_range_u100,True,,lower_L
-0.7620239880000008,10.079191827,10.442299,98.2,9.317167839,9.823449,98.04,graph,410,cycle03_no_retrain_across_cycles_range_u100,True,,lower_L
-1.0486541859999998,10.079191827,10.442299,98.2,9.030537641,9.450818,97.9,graph,400,cycle03_no_retrain_across_cycles_range_u100,False,,lower_L
-0.3081501230000013,10.079191827,10.442299,98.2,9.771041704,10.30151,98.1,auto,430,cycle03_no_retrain_across_cycles_range_u100,True,,lower_L_auto
-0.5918748360000009,10.079191827,10.442299,98.2,9.487316991,9.863028,98.08,auto,420,cycle03_no_retrain_across_cycles_range_u100,True,,lower_L_auto
-0.7799925050000002,10.079191827,10.442299,98.2,9.299199322,9.669690000000001,98.04,auto,410,cycle03_no_retrain_across_cycles_range_u100,True,,lower_L_auto
0.14178381000000082,10.507547234,10.910692,98.03,10.649331044,11.222758,98.03,graph,470,cycle04_no_retrain_across_cycles_range_u75,False,,repeat1
-0.15825574899999992,10.507547234,10.910692,98.03,10.349291485,10.889816000000001,98.03,graph,470,cycle04_no_retrain_across_cycles_range_u75,False,,repeat2
-0.1261512389999989,10.507547234,10.910692,98.03,10.381395995,10.788468,98.03,graph,470,cycle04_no_retrain_across_cycles_range_u75,False,,repeat3
-0.28009750600000005,10.507547234,10.910692,98.03,10.227449728,10.639667,97.98,graph,461,cycle04_no_retrain_across_cycles_range_u75,False,,fine_lower_L
-0.3045161239999998,10.507547234,10.910692,98.03,10.20303111,10.610839,97.98,graph,462,cycle04_no_retrain_across_cycles_range_u75,False,,fine_lower_L
-0.2610446709999997,10.507547234,10.910692,98.03,10.246502563,10.636968999999999,97.98,graph,463,cycle04_no_retrain_across_cycles_range_u75,False,,fine_lower_L
-0.22800157500000023,10.507547234,10.910692,98.03,10.279545659,10.708795,97.98,graph,464,cycle04_no_retrain_across_cycles_range_u75,False,,fine_lower_L
-0.07810310099999879,10.507547234,10.910692,98.03,10.429444133,10.823405000000001,97.99,graph,465,cycle04_no_retrain_across_cycles_range_u75,False,,fine_lower_L
