format,index_prefix,selector_type,query_label_file,query_count,threads,beamwidth,mem_L,route,L,hybrid_enabled,qps,avg_latency_us,p99_latency_us,mean_hops,mean_ios,mean_candidate_count,mean_route_overhead_us,fallback_count,prefilter_count,graph_count,empty_count,recall_at,process_max_rss_kb,max_rss_kb,recall,recall@10,chosen_L,status,bucket,filter_type,points,selected_route,exp6_latency_budget_ms,within_latency_budget,threshold_exceeded,target_recall@10,source_experiment
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u25.spmat,1000,24,4,0,graph,150,False,3170.816895,7382.082031,41325.0,0.0,163.195007,250000.0,169.331,0,0,1000,0,10,78192,78192,98.410004,98.410004,150,ok,u25,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u25.spmat,1000,32,4,0,graph,150,False,3610.399658,8608.930664,38441.0,0.0,163.149994,250000.0,252.918,0,0,1000,0,10,89056,89056,98.389999,98.389999,150,ok,u25,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u25.spmat,1000,40,4,0,graph,150,False,2141.766846,17714.050781,239979.0,0.0,163.197998,250000.0,357.183,0,0,1000,0,10,95604,95604,98.379997,98.379997,150,ok,u25,range,1000000,graph,10.0,False,True,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,150,False,294.981445,3300.121094,5587.0,0.0,163.755005,300000.0,88.557,0,0,1000,0,10,46456,46456,98.57,98.57,150,ok,u30,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u30.spmat,1000,2,4,0,graph,150,False,572.369324,3414.875,4413.0,0.0,163.671005,300000.0,73.527,0,0,1000,0,10,48280,48280,98.57,98.57,150,ok,u30,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u30.spmat,1000,4,4,0,graph,150,False,1061.145508,3677.85791,6649.0,0.0,163.533997,300000.0,79.923,0,0,1000,0,10,50512,50512,98.589996,98.589996,150,ok,u30,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u30.spmat,1000,8,4,0,graph,150,False,1764.883545,4419.038086,13420.0,0.0,163.376007,300000.0,100.142,0,0,1000,0,10,59052,59052,98.580002,98.580002,150,ok,u30,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u30.spmat,1000,16,4,0,graph,150,False,2696.753174,5785.90918,24609.0,0.0,163.266998,300000.0,123.868,0,0,1000,0,10,66200,66200,98.580002,98.580002,150,ok,u30,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u30.spmat,1000,24,4,0,graph,150,False,2660.070801,8828.709961,79829.0,0.0,163.167999,300000.0,197.178,0,0,1000,0,10,77044,77044,98.57,98.57,150,ok,u30,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u30.spmat,1000,32,4,0,graph,150,False,3526.064453,8832.924805,45280.0,0.0,163.181,300000.0,269.953,0,0,1000,0,10,87008,87008,98.57,98.57,150,ok,u30,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u30.spmat,1000,40,4,0,graph,150,False,907.646667,43415.675781,352904.0,0.0,162.996002,300000.0,351.45,0,0,1000,0,10,99232,99232,98.580002,98.580002,150,ok,u30,range,1000000,graph,10.0,False,True,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,graph,100,False,416.816254,2346.138916,3177.0,0.0,114.634003,500000.0,81.416,0,0,1000,0,10,46008,46008,98.93,98.93,100,ok,u50,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u50.spmat,1000,2,4,0,graph,100,False,799.332764,2445.660889,3665.0,0.0,114.526001,500000.0,82.15,0,0,1000,0,10,47292,47292,98.93,98.93,100,ok,u50,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u50.spmat,1000,4,4,0,graph,100,False,1469.045898,2655.712891,4716.0,0.0,114.344002,500000.0,93.477,0,0,1000,0,10,49308,49308,98.940002,98.940002,100,ok,u50,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u50.spmat,1000,8,4,0,graph,100,False,2452.835205,3179.047119,9869.0,0.0,114.244003,500000.0,103.87,0,0,1000,0,10,53692,53692,98.940002,98.940002,100,ok,u50,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u50.spmat,1000,16,4,0,graph,100,False,3782.739014,4114.081055,16013.0,0.0,114.061996,500000.0,140.442,0,0,1000,0,10,63164,63164,98.940002,98.940002,100,ok,u50,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u50.spmat,1000,24,4,0,graph,100,False,2878.957764,8175.108887,18708.0,0.0,113.281998,500000.0,216.932,0,0,1000,0,10,70800,70800,98.93,98.93,100,ok,u50,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u50.spmat,1000,32,4,0,graph,100,False,4413.374023,7058.680176,58892.0,0.0,113.987999,500000.0,291.256,0,0,1000,0,10,79724,79724,98.93,98.93,100,ok,u50,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u50.spmat,1000,40,4,0,graph,100,False,2795.086914,13575.805664,220522.0,0.0,113.982002,500000.0,394.717,0,0,1000,0,10,87896,87896,98.93,98.93,100,ok,u50,range,1000000,graph,10.0,False,True,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u75.spmat,1000,1,4,0,graph,75,False,497.726593,1946.970947,4478.0,0.0,90.442001,750000.0,122.893,0,0,1000,0,10,46100,46100,99.050003,99.050003,75,ok,u75,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u75.spmat,1000,2,4,0,graph,75,False,996.868408,1949.647949,3772.0,0.0,90.308998,750000.0,126.811,0,0,1000,0,10,47236,47236,99.040001,99.040001,75,ok,u75,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u75.spmat,1000,4,4,0,graph,75,False,1780.288574,2180.702881,3413.0,0.0,90.168999,750000.0,121.197,0,0,1000,0,10,49336,49336,99.07,99.07,75,ok,u75,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u75.spmat,1000,8,4,0,graph,75,False,3067.273682,2526.837891,7099.0,0.0,89.943001,750000.0,132.08,0,0,1000,0,10,53864,53864,99.07,99.07,75,ok,u75,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u75.spmat,1000,16,4,0,graph,75,False,4450.277344,3492.425049,27478.0,0.0,89.787003,750000.0,154.693,0,0,1000,0,10,62540,62540,99.07,99.07,75,ok,u75,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u75.spmat,1000,24,4,0,graph,75,False,3354.910889,7008.649902,42197.0,0.0,89.357002,750000.0,223.765,0,0,1000,0,10,70640,70640,99.050003,99.050003,75,ok,u75,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u75.spmat,1000,32,4,0,graph,75,False,5702.937988,5412.837891,36952.0,0.0,89.704002,750000.0,305.269,0,0,1000,0,10,79416,79416,99.059998,99.059998,75,ok,u75,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u75.spmat,1000,40,4,0,graph,75,False,2452.521729,15435.558594,249726.0,0.0,89.531998,750000.0,384.596,0,0,1000,0,10,86912,86912,99.07,99.07,75,ok,u75,range,1000000,graph,10.0,False,True,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u100.spmat,1000,1,4,0,graph,50,False,644.973083,1514.295044,2397.0,0.0,66.489998,1000000.0,98.753,0,0,1000,0,10,46196,46196,98.389999,98.389999,50,ok,u100,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u100.spmat,1000,2,4,0,graph,50,False,1262.504517,1542.990967,2537.0,0.0,66.448997,1000000.0,115.706,0,0,1000,0,10,46936,46936,98.389999,98.389999,50,ok,u100,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u100.spmat,1000,4,4,0,graph,50,False,2354.890381,1651.100952,2676.0,0.0,66.303001,1000000.0,126.314,0,0,1000,0,10,49176,49176,98.389999,98.389999,50,ok,u100,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u100.spmat,1000,8,4,0,graph,50,False,3946.369873,1971.833008,9963.0,0.0,66.078003,1000000.0,138.433,0,0,1000,0,10,52892,52892,98.400002,98.400002,50,ok,u100,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u100.spmat,1000,16,4,0,graph,50,False,5633.35498,2763.620117,27600.0,0.0,65.82,1000000.0,168.053,0,0,1000,0,10,59572,59572,98.379997,98.379997,50,ok,u100,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u100.spmat,1000,24,4,0,graph,50,False,4879.938477,4811.187012,39221.0,0.0,65.262001,1000000.0,248.592,0,0,1000,0,10,67016,67016,98.389999,98.389999,50,ok,u100,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u100.spmat,1000,32,4,0,graph,50,False,7666.232422,4032.179932,26666.0,0.0,65.728996,1000000.0,350.415,0,0,1000,0,10,73948,73948,98.419998,98.419998,50,ok,u100,range,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r75_suite/labels/query_1000_range_u100.spmat,1000,40,4,0,graph,50,False,2222.594727,17278.210938,226244.0,0.0,65.751999,1000000.0,485.847,0,0,1000,0,10,80972,80972,98.339996,98.339996,50,ok,u100,range,1000000,graph,10.0,False,True,98.0,exp4_intersect_range_selectivity
