format,index_prefix,selector_type,query_label_file,query_count,threads,beamwidth,mem_L,route,resolved_route,L,hybrid_enabled,tau_m,threshold_version,min_tau_m,max_tau_m,min_threshold_version,max_threshold_version,qps,avg_latency_us,p50_latency_us,p90_latency_us,p95_latency_us,p99_latency_us,p999_latency_us,mean_hops,mean_ios,mean_candidate_count,mean_route_overhead_us,fallback_count,prefilter_count,graph_count,empty_count,recall_at,process_max_rss_kb,max_rss_kb,recall,recall@10,chosen_L,status,bucket,filter_type,points,selected_route,exp6_latency_budget_ms,within_latency_budget,threshold_exceeded,target_recall@10,source_experiment
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,4,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1010.261963,3616.668945,3348.0,4482.0,4591.0,5194.0,13196.0,0.0,192.0,250000.0,18.471,0,1000,0,0,10,39532,39532,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,5,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1215.814819,3748.575928,3398.0,4545.0,4710.0,5568.0,12580.0,0.0,192.0,250000.0,19.842,0,1000,0,0,10,42020,42020,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,6,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1305.225708,4195.22998,4366.0,5069.0,5314.0,7139.0,13090.0,0.0,192.0,250000.0,22.256,0,1000,0,0,10,44940,44940,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,7,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1528.285156,4166.441895,4373.0,4753.0,5216.0,7058.0,12945.0,0.0,192.0,250000.0,23.449,0,1000,0,0,10,47592,47592,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,8,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1695.724976,4296.178223,4431.0,5224.0,5381.0,7364.0,14112.0,0.0,192.0,250000.0,24.255,0,1000,0,0,10,50640,50640,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,9,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1908.028687,4281.228027,4410.0,5221.0,5336.0,7248.0,12811.0,0.0,192.0,250000.0,24.902,0,1000,0,0,10,53176,53176,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,10,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2053.309814,4411.133789,4467.0,5291.0,5449.0,6751.0,13201.0,0.0,192.0,250000.0,26.863,0,1000,0,0,10,55760,55760,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,11,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2159.978027,4614.993164,4581.0,5336.0,5460.0,7918.0,14278.0,0.0,192.0,250000.0,30.931,0,1000,0,0,10,58680,58680,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,12,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2357.882812,4601.212891,4544.0,5346.0,5495.0,8978.0,13079.0,0.0,192.0,250000.0,28.607,0,1000,0,0,10,61204,61204,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,13,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2495.479492,4705.214844,4643.0,5355.0,5556.0,8138.0,13342.0,0.0,192.0,250000.0,30.703,0,1000,0,0,10,63916,63916,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,14,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2666.187744,4736.319824,4700.0,5384.0,5606.0,8462.0,14295.0,0.0,192.0,250000.0,34.697,0,1000,0,0,10,66892,66892,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,15,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2819.161621,4782.88916,4694.0,5347.0,5500.0,8761.0,13412.0,0.0,192.0,250000.0,33.964,0,1000,0,0,10,69388,69388,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u25.spmat,1000,16,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2943.462646,4862.890137,4752.0,5419.0,5776.0,10082.0,13490.0,0.0,192.0,250000.0,36.88,0,1000,0,0,10,72428,72428,99.57,99.57,10,ok,u25,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,216.377533,4202.884766,3748.0,5310.0,5323.0,5557.0,6032.0,0.0,192.0,300000.0,21.084,0,1000,0,0,10,31648,31648,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,2,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,421.683929,4328.956055,3989.0,5468.0,5493.0,5697.0,15609.0,0.0,192.0,300000.0,18.729,0,1000,0,0,10,34968,34968,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,3,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,634.608643,4312.24707,3959.0,5324.0,5479.0,5566.0,15410.0,0.0,192.0,300000.0,18.973,0,1000,0,0,10,38100,38100,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,4,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,790.064026,4605.881836,4177.0,5527.0,5661.0,6237.0,14476.0,0.0,192.0,300000.0,22.195,0,1000,0,0,10,41120,41120,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,5,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,963.100647,4722.539062,5127.0,5432.0,5544.0,7651.0,13782.0,0.0,192.0,300000.0,21.083,0,1000,0,0,10,44288,44288,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,6,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1102.605591,4963.12207,5162.0,6092.0,6245.0,8385.0,15087.0,0.0,192.0,300000.0,21.676,0,1000,0,0,10,46508,46508,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,7,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1271.902832,5000.65918,5285.0,5599.0,6170.0,6981.0,15501.0,0.0,192.0,300000.0,23.49,0,1000,0,0,10,49800,49800,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,8,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1336.260864,5441.939941,5383.0,6224.0,6295.0,9192.0,15461.0,0.0,192.0,300000.0,25.679,0,1000,0,0,10,52676,52676,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,9,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1510.79187,5425.040039,5351.0,6169.0,6290.0,9291.0,15182.0,0.0,192.0,300000.0,26.391,0,1000,0,0,10,55676,55676,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,10,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1686.938843,5363.72998,5367.0,6240.0,6392.0,9302.0,15650.0,0.0,192.0,300000.0,28.483,0,1000,0,0,10,58636,58636,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,11,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1541.19458,6436.847168,6193.0,7403.0,7702.0,11339.0,17067.0,0.0,192.0,300000.0,40.706,0,1000,0,0,10,61548,61548,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,12,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1900.905518,5689.884766,5504.0,6294.0,6448.0,14619.0,17113.0,0.0,192.0,300000.0,34.366,0,1000,0,0,10,64544,64544,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,13,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2050.913086,5723.454102,5506.0,6279.0,6432.0,13876.0,17149.0,0.0,192.0,300000.0,34.714,0,1000,0,0,10,67528,67528,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,14,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2210.65918,5721.310059,5570.0,6313.0,6463.0,10138.0,16027.0,0.0,192.0,300000.0,31.825,0,1000,0,0,10,70508,70508,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,15,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2353.100098,5742.109863,5536.0,6344.0,6530.0,11257.0,15445.0,0.0,192.0,300000.0,36.104,0,1000,0,0,10,73736,73736,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u30.spmat,1000,16,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2513.777832,5714.836914,5525.0,6302.0,6539.0,12081.0,14808.0,0.0,192.0,300000.0,39.97,0,1000,0,0,10,76592,76592,99.290001,99.290001,10,ok,u30,intersect,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,1,4,0,graph,graph,300,True,0,1,0,0,1,1,167.207581,5807.40918,5743.0,6083.0,6152.0,6288.0,8611.0,0.0,311.509003,500000.0,19.938,0,0,1000,0,10,31172,31172,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,2,4,0,graph,graph,300,True,0,1,0,0,1,1,316.488373,6150.297852,6131.0,6319.0,6396.0,6872.0,7703.0,0.0,311.433014,500000.0,17.406,0,0,1000,0,10,33916,33916,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,3,4,0,graph,graph,300,True,0,1,0,0,1,1,438.411255,6633.483887,6609.0,6804.0,6870.0,7481.0,10539.0,0.0,311.399994,500000.0,21.148,0,0,1000,0,10,35452,35452,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,4,4,0,graph,graph,300,True,0,1,0,0,1,1,565.65155,6876.27002,6848.0,7070.0,7152.0,7665.0,10282.0,0.0,311.347992,500000.0,19.787,0,0,1000,0,10,37112,37112,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,5,4,0,graph,graph,300,True,0,1,0,0,1,1,678.397034,7168.841797,7126.0,7428.0,7584.0,8438.0,11365.0,0.0,311.299988,500000.0,20.319,0,0,1000,0,10,39812,39812,98.699997,98.699997,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,6,4,0,graph,graph,300,True,0,1,0,0,1,1,782.07428,7463.39209,7432.0,7774.0,7913.0,9048.0,10517.0,0.0,311.27301,500000.0,20.842,0,0,1000,0,10,41224,41224,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,7,4,0,graph,graph,300,True,0,1,0,0,1,1,871.989258,7822.481934,7776.0,8131.0,8239.0,9225.0,13881.0,0.0,311.277008,500000.0,22.553,0,0,1000,0,10,45408,45408,98.699997,98.699997,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,8,4,0,graph,graph,300,True,0,1,0,0,1,1,956.569763,8151.414062,8113.0,8454.0,8602.0,10864.0,14809.0,0.0,311.23999,500000.0,23.495,0,0,1000,0,10,45696,45696,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,9,4,0,graph,graph,300,True,0,1,0,0,1,1,1047.012085,8373.794922,8345.0,8692.0,8832.0,9361.0,13772.0,0.0,311.252991,500000.0,25.544,0,0,1000,0,10,47472,47472,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,10,4,0,graph,graph,300,True,0,1,0,0,1,1,1111.097412,8764.455078,8610.0,8996.0,9100.0,20088.0,26174.0,0.0,311.201996,500000.0,26.538,0,0,1000,0,10,47892,47892,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,11,4,0,graph,graph,300,True,0,1,0,0,1,1,1188.038818,9024.912109,8880.0,9257.0,9383.0,20599.0,24112.0,0.0,311.17099,500000.0,26.687,0,0,1000,0,10,51460,51460,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,12,4,0,graph,graph,300,True,0,1,0,0,1,1,1245.835693,9379.635742,9196.0,9583.0,9730.0,23456.0,25336.0,0.0,311.149994,500000.0,36.259,0,0,1000,0,10,53648,53648,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,13,4,0,graph,graph,300,True,0,1,0,0,1,1,1266.897827,9996.652344,9513.0,9880.0,10058.0,46726.0,49255.0,0.0,311.174988,500000.0,38.681,0,0,1000,0,10,54756,54756,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,14,4,0,graph,graph,300,True,0,1,0,0,1,1,1371.060913,9933.654297,9752.0,10185.0,10306.0,22316.0,24426.0,0.0,311.135986,500000.0,29.68,0,0,1000,0,10,57328,57328,98.699997,98.699997,300,ok,u50,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,15,4,0,graph,graph,300,True,0,1,0,0,1,1,1443.933228,10109.860352,10011.0,10473.0,10608.0,15510.0,18254.0,0.0,311.148987,500000.0,39.934,0,0,1000,0,10,60020,60020,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,False,True,98.0,exp4_intersect_range_selectivity
