format,index_prefix,selector_type,query_label_file,query_count,threads,beamwidth,mem_L,route,resolved_route,L,hybrid_enabled,tau_m,threshold_version,min_tau_m,max_tau_m,min_threshold_version,max_threshold_version,qps,avg_latency_us,p50_latency_us,p90_latency_us,p95_latency_us,p99_latency_us,p999_latency_us,mean_hops,mean_ios,mean_candidate_count,mean_route_overhead_us,fallback_count,prefilter_count,graph_count,empty_count,recall_at,process_max_rss_kb,max_rss_kb,recall,bucket,selectivity,selectivity_percent,chosen_L,recall@10,latency_avg_ms,calibration_wall_s,status,raw_jsonl_path,log_path
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_u100.spmat,1000,1,4,0,graph,graph,150,True,0,1,0,0,1,1,306.539581,3164.986084,3154.0,3255.0,3283.0,3386.0,4303.0,0.0,162.559006,1000000.0,17.019,0,0,1000,0,10,30120,30120,98.449997,u100,1.0,100.0,150,98.449997,3.164986084,3.296309471130371,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/intersect_u100_graph_L150.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/intersect_u100_graph_L150.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,7455.903809,86.264999,86.0,89.0,91.0,92.0,207.0,0.0,96.0,1000.0,7.052,0,1000,0,0,10,28816,28816,100.0,u1e-03,0.001,0.1,10,100.0,0.08626499900000001,0.1495068073272705,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u1e-03_prefilter_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u1e-03_prefilter_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,5248.304688,133.436005,131.0,137.0,157.0,259.0,417.0,0.0,96.0,3000.0,12.424,0,1000,0,0,10,29020,29020,99.949997,u3e-03,0.003,0.3,10,99.949997,0.133436005,0.22420811653137207,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u3e-03_prefilter_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u3e-03_prefilter_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-02.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2777.62085,279.549011,274.0,292.0,305.0,373.0,701.0,0.0,128.0,10000.0,29.892,0,1000,0,0,10,28908,28908,99.949997,u1e-02,0.01,1.0,10,99.949997,0.279549011,0.3948817253112793,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u1e-02_prefilter_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u1e-02_prefilter_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u5e-02.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1013.639099,854.390015,859.0,891.0,902.0,977.0,1805.0,0.0,160.0,50000.0,43.877,0,1000,0,0,10,29616,29616,99.839996,u5e-02,0.05,5.0,10,99.839996,0.854390015,1.020259141921997,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u5e-02_prefilter_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u5e-02_prefilter_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-01.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,595.513184,1494.045044,1448.0,1659.0,1667.0,1727.0,3044.0,0.0,160.0,100000.0,50.749,0,1000,0,0,10,30616,30616,99.730003,u1e-01,0.1,10.0,10,99.730003,1.494045044,1.712958812713623,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u1e-01_prefilter_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u1e-01_prefilter_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,278.487671,3231.943115,3189.0,3418.0,3425.0,3457.0,5063.0,0.0,192.0,250000.0,60.824,0,1000,0,0,10,31588,31588,99.730003,u25,0.25,25.0,10,99.730003,3.231943115,3.624197483062744,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_prefilter_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_prefilter_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,graph,graph,10,True,0,1,0,0,1,1,1253.775513,775.888977,768.0,913.0,963.0,1078.0,1456.0,0.0,32.113998,250000.0,59.273,0,0,1000,0,10,29664,29664,30.370001,u25,0.25,25.0,10,30.370001,0.7758889769999999,0.8318178653717041,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_graph_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_graph_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,graph,graph,20,True,0,1,0,0,1,1,1090.832153,889.10498,883.0,999.0,1040.0,1119.0,1235.0,0.0,38.540001,250000.0,58.464,0,0,1000,0,10,29556,29556,44.23,u25,0.25,25.0,20,44.23,0.8891049799999999,0.9326128959655762,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_graph_L20.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_graph_L20.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,graph,graph,30,True,0,1,0,0,1,1,923.334412,1045.269043,1037.0,1139.0,1183.0,1300.0,1680.0,0.0,46.868,250000.0,59.006,0,0,1000,0,10,29948,29948,53.68,u25,0.25,25.0,30,53.68,1.045269043,1.0989439487457275,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_graph_L30.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_graph_L30.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,graph,graph,40,True,0,1,0,0,1,1,796.771851,1210.995972,1206.0,1299.0,1337.0,1407.0,1969.0,0.0,55.860001,250000.0,59.935,0,0,1000,0,10,29884,29884,61.34,u25,0.25,25.0,40,61.34,1.2109959719999999,1.2895610332489014,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_graph_L40.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_graph_L40.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,graph,graph,50,True,0,1,0,0,1,1,692.905151,1394.421021,1392.0,1479.0,1513.0,1584.0,2279.0,0.0,65.064003,250000.0,59.606,0,0,1000,0,10,29812,29812,67.519997,u25,0.25,25.0,50,67.519997,1.394421021,1.4594039916992188,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_graph_L50.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_graph_L50.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,graph,graph,75,True,0,1,0,0,1,1,529.921387,1829.631958,1827.0,1910.0,1944.0,2017.0,2625.0,0.0,88.964996,250000.0,59.891,0,0,1000,0,10,29852,29852,77.239998,u25,0.25,25.0,75,77.239998,1.829631958,1.9193685054779053,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_graph_L75.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_graph_L75.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,graph,graph,100,True,0,1,0,0,1,1,423.890656,2279.735107,2274.0,2362.0,2388.0,2460.0,3662.0,0.0,113.262001,250000.0,60.97,0,0,1000,0,10,30388,30388,83.199997,u25,0.25,25.0,100,83.199997,2.279735107,2.375096321105957,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_graph_L100.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_graph_L100.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,graph,graph,125,True,0,1,0,0,1,1,351.878815,2753.504883,2745.0,2838.0,2870.0,2935.0,3548.0,0.0,137.837997,250000.0,60.931,0,0,1000,0,10,30392,30392,87.360001,u25,0.25,25.0,125,87.360001,2.753504883,2.8579702377319336,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_graph_L125.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_graph_L125.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,graph,graph,150,True,0,1,0,0,1,1,302.496765,3208.896973,3200.0,3298.0,3324.0,3404.0,4496.0,0.0,162.557007,250000.0,61.11,0,0,1000,0,10,30396,30396,90.290001,u25,0.25,25.0,150,90.290001,3.208896973,3.339262008666992,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_graph_L150.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_graph_L150.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,graph,graph,200,True,0,1,0,0,1,1,235.068436,4145.312012,4135.0,4239.0,4275.0,4355.0,5645.0,0.0,212.108002,250000.0,61.153,0,0,1000,0,10,30464,30464,93.870003,u25,0.25,25.0,200,93.870003,4.145312012000001,4.286688327789307,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_graph_L200.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_graph_L200.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,graph,graph,300,True,0,1,0,0,1,1,161.837616,6019.332031,6001.0,6110.0,6147.0,6268.0,12792.0,0.0,311.520996,250000.0,61.204,0,0,1000,0,10,31512,31512,96.800003,u25,0.25,25.0,300,96.800003,6.019332031,6.211848020553589,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_graph_L300.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_graph_L300.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,1000,1,4,0,graph,graph,400,True,0,1,0,0,1,1,123.773155,7896.78418,7888.0,8014.0,8052.0,8181.0,10276.0,0.0,411.114014,250000.0,61.537,0,0,1000,0,10,31448,31448,98.379997,u25,0.25,25.0,400,98.379997,7.89678418,8.113401174545288,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u25_graph_L400.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u25_graph_L400.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,216.329971,4156.986816,3763.0,5304.0,5321.0,5351.0,6110.0,0.0,192.0,300000.0,77.036,0,1000,0,0,10,32056,32056,99.519997,u30,0.3,30.0,10,99.519997,4.156986816,4.655761003494263,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_prefilter_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_prefilter_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,graph,10,True,0,1,0,0,1,1,1185.354736,815.463989,807.0,953.0,999.0,1119.0,1964.0,0.0,32.266998,300000.0,91.308,0,0,1000,0,10,29644,29644,33.150002,u30,0.3,30.0,10,33.150002,0.815463989,0.8781888484954834,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_graph_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_graph_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,graph,20,True,0,1,0,0,1,1,1072.417358,904.601013,899.0,1014.0,1055.0,1140.0,1428.0,0.0,38.546001,300000.0,69.099,0,0,1000,0,10,29560,29560,47.639999,u30,0.3,30.0,20,47.639999,0.904601013,0.9667928218841553,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_graph_L20.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_graph_L20.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,graph,30,True,0,1,0,0,1,1,910.109985,1060.989014,1053.0,1154.0,1198.0,1287.0,2310.0,0.0,46.868999,300000.0,69.335,0,0,1000,0,10,29992,29992,57.09,u30,0.3,30.0,30,57.09,1.060989014,1.1144328117370605,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_graph_L30.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_graph_L30.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,graph,40,True,0,1,0,0,1,1,789.586243,1222.498047,1219.0,1312.0,1347.0,1409.0,2176.0,0.0,55.862999,300000.0,69.833,0,0,1000,0,10,29956,29956,64.589996,u30,0.3,30.0,40,64.589996,1.222498047,1.2830595970153809,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_graph_L40.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_graph_L40.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,graph,50,True,0,1,0,0,1,1,692.915405,1394.927979,1393.0,1479.0,1511.0,1584.0,2435.0,0.0,65.056,300000.0,69.335,0,0,1000,0,10,29980,29980,70.769997,u30,0.3,30.0,50,70.769997,1.394927979,1.459423542022705,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_graph_L50.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_graph_L50.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,graph,75,True,0,1,0,0,1,1,519.837769,1863.727051,1857.0,1956.0,1986.0,2071.0,3169.0,0.0,88.968002,300000.0,73.179,0,0,1000,0,10,30036,30036,79.720001,u30,0.3,30.0,75,79.720001,1.8637270510000001,1.9569833278656006,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_graph_L75.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_graph_L75.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,graph,100,True,0,1,0,0,1,1,420.445435,2298.446045,2289.0,2379.0,2413.0,2487.0,3159.0,0.0,113.261002,300000.0,71.189,0,0,1000,0,10,30492,30492,85.25,u30,0.3,30.0,100,85.25,2.298446045,2.412594795227051,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_graph_L100.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_graph_L100.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,graph,125,True,0,1,0,0,1,1,351.371765,2757.202881,2747.0,2839.0,2870.0,2949.0,4082.0,0.0,137.839005,300000.0,71.131,0,0,1000,0,10,30444,30444,89.0,u30,0.3,30.0,125,89.0,2.757202881,2.880427360534668,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_graph_L125.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_graph_L125.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,graph,150,True,0,1,0,0,1,1,301.867737,3215.3479,3208.0,3304.0,3340.0,3433.0,4610.0,0.0,162.563004,300000.0,71.209,0,0,1000,0,10,30592,30592,91.620003,u30,0.3,30.0,150,91.620003,3.2153479000000003,3.3469293117523193,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_graph_L150.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_graph_L150.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,graph,200,True,0,1,0,0,1,1,235.00708,4146.163086,4139.0,4235.0,4267.0,4356.0,4824.0,0.0,212.106995,300000.0,70.961,0,0,1000,0,10,30564,30564,94.650002,u30,0.3,30.0,200,94.650002,4.146163086,4.271207571029663,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_graph_L200.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_graph_L200.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,graph,300,True,0,1,0,0,1,1,161.799042,6020.606934,6008.0,6119.0,6147.0,6279.0,7034.0,0.0,311.519989,300000.0,71.292,0,0,1000,0,10,31612,31612,97.110001,u30,0.3,30.0,300,97.110001,6.020606934000001,6.196951389312744,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_graph_L300.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_graph_L300.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,1000,1,4,0,graph,graph,400,True,0,1,0,0,1,1,123.246597,7919.015137,7906.0,8030.0,8068.0,8156.0,10674.0,0.0,411.115997,300000.0,75.378,0,0,1000,0,10,31640,31640,98.440002,u30,0.3,30.0,400,98.440002,7.919015137000001,8.150559902191162,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u30_graph_L400.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u30_graph_L400.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,151.601303,5956.376953,5947.0,5975.0,5985.0,6200.0,6723.0,0.0,192.0,500000.0,80.85,0,1000,0,0,10,33860,33860,99.220001,u50,0.5,50.0,10,99.220001,5.956376953,6.612485885620117,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u50_prefilter_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u50_prefilter_L10.json
