L,aris_job_id,avg_latency_us,beamwidth,bucket,chosen_L,completed_at,empty_count,fallback_count,filter_type,format,graph_count,hybrid_enabled,index_prefix,latency_budget_ms,max_rss_kb,max_tau_m,max_threshold_version,mean_candidate_count,mean_hops,mean_ios,mean_route_overhead_us,mem_L,min_tau_m,min_threshold_version,p50_latency_us,p90_latency_us,p95_latency_us,p999_latency_us,p99_latency_us,points,prefilter_count,process_max_rss_kb,qps,query_count,query_label_file,recall,recall@10,recall_at,resolved_route,route,selected_route,selector_type,source_experiment,started_at,status,tau_m,threads,threshold_version,wall_s,within_avg_latency_budget,within_p90_latency_budget,within_p95_latency_budget,within_p99_latency_budget
50,intersect_u100_t16,2510.572021,4,u100,50,2026-05-19T09:50:10.873399Z,0,0,intersect,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,60976,0,1,1000000.0,0.0,64.087997,55.85,0,0,1,2250.0,2485.0,2567.0,20658.0,18592.0,1000000,0,60976,6124.47998,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_u100.spmat,98.980003,98.980003,10,graph,graph,graph,intersect,exp4_intersect_range_selectivity,2026-05-19T09:50:10.671609Z,ok,0,16,1,0.20132660865783691,True,True,True,False
10,range_u1e-03_t01,96.049004,4,u1e-03,10,2026-05-19T09:50:11.074617Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,44396,0,1,1000.0,0.0,96.0,7.152,0,0,1,95.0,98.0,101.0,290.0,131.0,1000000,1000,44396,6934.4375,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:10.891114Z,ok,0,1,1,0.18303203582763672,True,True,True,True
10,range_u1e-03_t02,127.650002,4,u1e-03,10,2026-05-19T09:50:11.233763Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,45328,0,1,1000.0,0.0,96.0,8.336,0,0,1,115.0,148.0,220.0,674.0,412.0,1000000,1000,45328,10843.117188,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:11.092962Z,ok,0,2,1,0.14032769203186035,True,True,True,True
10,range_u1e-03_t03,175.218002,4,u1e-03,10,2026-05-19T09:50:11.366343Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,47840,0,1,1000.0,0.0,96.0,10.282,0,0,1,148.0,294.0,401.0,822.0,640.0,1000000,1000,47840,12321.34082,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:11.251366Z,ok,0,3,1,0.11451435089111328,True,True,True,True
10,range_u1e-03_t04,303.766998,4,u1e-03,10,2026-05-19T09:50:11.516885Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,48512,0,1,1000.0,0.0,96.0,12.197,0,0,1,301.0,409.0,524.0,1062.0,693.0,1000000,1000,48512,10396.966797,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:11.383652Z,ok,0,4,1,0.13268780708312988,True,True,True,True
10,range_u1e-03_t05,306.579987,4,u1e-03,10,2026-05-19T09:50:11.655547Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,47064,0,1,1000.0,0.0,96.0,13.144,0,0,1,301.0,385.0,532.0,1028.0,617.0,1000000,1000,47064,12706.132812,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:11.536287Z,ok,0,5,1,0.11872673034667969,True,True,True,True
10,range_u1e-03_t06,408.404999,4,u1e-03,10,2026-05-19T09:50:11.803234Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,47952,0,1,1000.0,0.0,96.0,14.029,0,0,1,394.0,583.0,686.0,1089.0,786.0,1000000,1000,47952,12027.529297,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:11.672962Z,ok,0,6,1,0.12974047660827637,True,True,True,True
10,range_u1e-03_t07,324.321991,4,u1e-03,10,2026-05-19T09:50:11.936886Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,48304,0,1,1000.0,0.0,96.0,14.571,0,0,1,273.0,531.0,687.0,1284.0,791.0,1000000,1000,48304,16944.818359,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:11.821996Z,ok,0,7,1,0.11437845230102539,True,True,True,True
10,range_u1e-03_t08,448.084015,4,u1e-03,10,2026-05-19T09:50:12.058320Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,49392,0,1,1000.0,0.0,96.0,15.374,0,0,1,419.0,649.0,797.0,1470.0,972.0,1000000,1000,49392,14844.598633,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:11.955477Z,ok,0,8,1,0.10235595703125,True,True,True,True
10,range_u1e-03_t09,595.062988,4,u1e-03,10,2026-05-19T09:50:12.185985Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,49840,0,1,1000.0,0.0,96.0,15.818,0,0,1,548.0,785.0,897.0,1755.0,1115.0,1000000,1000,49840,13106.797852,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:12.075415Z,ok,0,9,1,0.11011481285095215,True,True,True,True
10,range_u1e-03_t10,683.468994,4,u1e-03,10,2026-05-19T09:50:12.318154Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,50232,0,1,1000.0,0.0,96.0,16.952,0,0,1,637.0,885.0,1081.0,1859.0,1345.0,1000000,1000,50232,12901.290039,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:12.204489Z,ok,0,10,1,0.11321830749511719,True,True,True,True
10,range_u1e-03_t11,785.776978,4,u1e-03,10,2026-05-19T09:50:12.453760Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,51276,0,1,1000.0,0.0,96.0,18.991,0,0,1,719.0,1023.0,1236.0,2292.0,1592.0,1000000,1000,51276,12513.875977,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:12.336858Z,ok,0,11,1,0.11644697189331055,True,True,True,True
10,range_u1e-03_t12,894.61499,4,u1e-03,10,2026-05-19T09:50:12.591914Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,51548,0,1,1000.0,0.0,96.0,19.498,0,0,1,826.0,1153.0,1419.0,2481.0,1956.0,1000000,1000,51548,12131.141602,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:12.472323Z,ok,0,12,1,0.1191396713256836,True,True,True,True
10,range_u1e-03_t13,949.02301,4,u1e-03,10,2026-05-19T09:50:12.731826Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,52488,0,1,1000.0,0.0,96.0,18.746,0,0,1,854.0,1280.0,1485.0,2440.0,2101.0,1000000,1000,52488,12441.230469,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:12.609387Z,ok,0,13,1,0.12196636199951172,True,True,True,True
10,range_u1e-03_t14,1135.353027,4,u1e-03,10,2026-05-19T09:50:12.880976Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,53140,0,1,1000.0,0.0,96.0,21.174,0,0,1,1060.0,1396.0,1606.0,3243.0,2235.0,1000000,1000,53140,11332.178711,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:12.750054Z,ok,0,14,1,0.13041257858276367,True,True,True,True
10,range_u1e-03_t15,1189.246948,4,u1e-03,10,2026-05-19T09:50:13.038795Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,53460,0,1,1000.0,0.0,96.0,22.205,0,0,1,1059.0,1648.0,1896.0,3118.0,2588.0,1000000,1000,53460,11656.878906,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:12.898394Z,ok,0,15,1,0.1399366855621338,True,True,True,True
10,range_u1e-03_t16,1156.218018,4,u1e-03,10,2026-05-19T09:50:13.173110Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,54284,0,1,1000.0,0.0,96.0,22.146,0,0,1,1028.0,1602.0,1860.0,3232.0,2506.0,1000000,1000,54284,12728.810547,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:13.057101Z,ok,0,16,1,0.11551642417907715,True,True,True,True
10,range_u3e-03_t01,153.095001,4,u3e-03,10,2026-05-19T09:50:13.431763Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,44388,0,1,3000.0,0.0,96.0,12.088,0,0,1,153.0,158.0,160.0,293.0,170.0,1000000,1000,44388,4813.508789,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:13.191498Z,ok,0,1,1,0.2397775650024414,True,True,True,True
10,range_u3e-03_t02,196.787003,4,u3e-03,10,2026-05-19T09:50:13.618084Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,45292,0,1,3000.0,0.0,96.0,15.023,0,0,1,179.0,226.0,279.0,873.0,619.0,1000000,1000,45292,7539.48584,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:13.450520Z,ok,0,2,1,0.16709661483764648,True,True,True,True
10,range_u3e-03_t03,228.919006,4,u3e-03,10,2026-05-19T09:50:13.777579Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,45688,0,1,3000.0,0.0,96.0,17.4,0,0,1,205.0,305.0,459.0,1125.0,679.0,1000000,1000,45688,9802.459961,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:13.636422Z,ok,0,3,1,0.14069247245788574,True,True,True,True
10,range_u3e-03_t04,254.703995,4,u3e-03,10,2026-05-19T09:50:13.911936Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,46616,0,1,3000.0,0.0,96.0,18.36,0,0,1,222.0,380.0,536.0,1015.0,655.0,1000000,1000,46616,11879.067383,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:13.794982Z,ok,0,4,1,0.11670088768005371,True,True,True,True
10,range_u3e-03_t05,268.730988,4,u3e-03,10,2026-05-19T09:50:14.021870Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,47064,0,1,3000.0,0.0,96.0,18.708,0,0,1,236.0,421.0,517.0,862.0,663.0,1000000,1000,47064,14132.197266,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:13.921418Z,ok,0,5,1,0.09996891021728516,True,True,True,True
10,range_u3e-03_t06,316.075012,4,u3e-03,10,2026-05-19T09:50:14.141981Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,48036,0,1,3000.0,0.0,96.0,21.233,0,0,1,263.0,516.0,708.0,1233.0,884.0,1000000,1000,48036,14612.196289,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:14.039829Z,ok,0,6,1,0.10168862342834473,True,True,True,True
10,range_u3e-03_t07,345.38501,4,u3e-03,10,2026-05-19T09:50:14.260291Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,48440,0,1,3000.0,0.0,96.0,23.268,0,0,1,278.0,604.0,699.0,1517.0,903.0,1000000,1000,48440,15684.608398,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:14.161188Z,ok,0,7,1,0.09865593910217285,True,True,True,True
10,range_u3e-03_t08,463.52301,4,u3e-03,10,2026-05-19T09:50:14.383971Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,49460,0,1,3000.0,0.0,96.0,23.559,0,0,1,438.0,687.0,854.0,1493.0,991.0,1000000,1000,49460,14160.166016,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:14.278852Z,ok,0,8,1,0.10465741157531738,True,True,True,True
10,range_u3e-03_t09,617.661011,4,u3e-03,10,2026-05-19T09:50:14.533574Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,49728,0,1,3000.0,0.0,96.0,25.932,0,0,1,565.0,889.0,1047.0,2013.0,1309.0,1000000,1000,49728,12497.804688,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:14.402283Z,ok,0,9,1,0.13082480430603027,True,True,True,True
10,range_u3e-03_t10,686.177002,4,u3e-03,10,2026-05-19T09:50:14.666564Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,50176,0,1,3000.0,0.0,96.0,25.958,0,0,1,638.0,918.0,1149.0,2149.0,1418.0,1000000,1000,50176,12656.959961,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:14.552172Z,ok,0,10,1,0.11391019821166992,True,True,True,True
10,range_u3e-03_t11,774.377991,4,u3e-03,10,2026-05-19T09:50:14.800161Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,51056,0,1,3000.0,0.0,96.0,28.636,0,0,1,712.0,1033.0,1252.0,2452.0,1536.0,1000000,1000,51056,12499.676758,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:14.684847Z,ok,0,11,1,0.11482930183410645,True,True,True,True
10,range_u3e-03_t12,867.317993,4,u3e-03,10,2026-05-19T09:50:14.935119Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,51608,0,1,3000.0,0.0,96.0,27.898,0,0,1,791.0,1132.0,1347.0,2446.0,1805.0,1000000,1000,51608,12327.058594,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:14.818505Z,ok,0,12,1,0.11613750457763672,True,True,True,True
10,range_u3e-03_t13,950.677002,4,u3e-03,10,2026-05-19T09:50:15.071187Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,52492,0,1,3000.0,0.0,96.0,28.209,0,0,1,864.0,1260.0,1697.0,2595.0,2375.0,1000000,1000,52492,12274.707031,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:14.953538Z,ok,0,13,1,0.11716151237487793,True,True,True,True
10,range_u3e-03_t14,1037.126953,4,u3e-03,10,2026-05-19T09:50:15.209737Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,52956,0,1,3000.0,0.0,96.0,29.676,0,0,1,941.0,1415.0,1618.0,2903.0,2112.0,1000000,1000,52956,12201.830078,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:15.090341Z,ok,0,14,1,0.11894369125366211,True,True,True,True
10,range_u3e-03_t15,1099.449951,4,u3e-03,10,2026-05-19T09:50:15.344492Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,53408,0,1,3000.0,0.0,96.0,31.246,0,0,1,992.0,1473.0,1827.0,3034.0,2307.0,1000000,1000,53408,12385.993164,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:15.227915Z,ok,0,15,1,0.11611771583557129,True,True,True,True
10,range_u3e-03_t16,1166.214966,4,u3e-03,10,2026-05-19T09:50:15.479687Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,54280,0,1,3000.0,0.0,96.0,31.049,0,0,1,1051.0,1577.0,1791.0,3280.0,2488.0,1000000,1000,54280,12446.606445,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u3e-03.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:15.362577Z,ok,0,16,1,0.11664342880249023,True,True,True,True
10,range_u1e-02_t01,350.819,4,u1e-02,10,2026-05-19T09:50:15.958206Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,44880,0,1,10000.0,0.0,128.0,29.602,0,0,1,349.0,359.0,363.0,509.0,391.0,1000000,1000,44880,2329.397217,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-02.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:15.497007Z,ok,0,1,1,0.4607264995574951,True,True,True,True
10,range_u1e-02_t02,502.167999,4,u1e-02,10,2026-05-19T09:50:16.333931Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,45548,0,1,10000.0,0.0,128.0,41.265,0,0,1,489.0,512.0,539.0,1639.0,1132.0,1000000,1000,45548,3273.609863,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-02.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:15.977084Z,ok,0,2,1,0.3563206195831299,True,True,True,True
10,range_u1e-02_t03,478.350006,4,u1e-02,10,2026-05-19T09:50:16.601064Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,46300,0,1,10000.0,0.0,128.0,39.061,0,0,1,463.0,518.0,729.0,2068.0,1507.0,1000000,1000,46300,5150.853516,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-02.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:16.351510Z,ok,0,3,1,0.24902939796447754,True,True,True,True
10,range_u1e-02_t04,502.459991,4,u1e-02,10,2026-05-19T09:50:16.804685Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,47064,0,1,10000.0,0.0,128.0,40.688,0,0,1,475.0,551.0,738.0,1836.0,1446.0,1000000,1000,47064,6544.932129,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-02.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:16.619119Z,ok,0,4,1,0.18510746955871582,True,True,True,True
10,range_u1e-02_t05,524.752991,4,u1e-02,10,2026-05-19T09:50:16.985441Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,48240,0,1,10000.0,0.0,128.0,42.431,0,0,1,477.0,665.0,1037.0,1923.0,1515.0,1000000,1000,48240,7831.481934,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-02.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:16.823140Z,ok,0,5,1,0.16184163093566895,True,True,True,True
10,range_u1e-02_t06,567.281982,4,u1e-02,10,2026-05-19T09:50:17.151488Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,48744,0,1,10000.0,0.0,128.0,44.918,0,0,1,502.0,735.0,1169.0,2005.0,1555.0,1000000,1000,48744,8735.62793,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-02.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:17.003073Z,ok,0,6,1,0.14794397354125977,True,True,True,True
10,range_u1e-02_t07,588.596008,4,u1e-02,10,2026-05-19T09:50:17.306306Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,49700,0,1,10000.0,0.0,128.0,46.941,0,0,1,512.0,802.0,1339.0,2321.0,1599.0,1000000,1000,49700,9822.438477,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u1e-02.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:17.170299Z,ok,0,7,1,0.135528564453125,True,True,True,True
