L,avg_await_ms,avg_cpu_pct,avg_disk_util_pct,avg_latency_us,avg_read_iops,avg_read_mb_s,avg_write_iops,avg_write_mb_s,beamwidth,bucket_label,bucket_lower,bucket_midpoint,bucket_name,bucket_query_count,bucket_upper,configured_L,configured_route,dataset,device,elapsed_s,empty_count,fallback_count,format,graph_count,hybrid_enabled,index_prefix,max_await_ms,max_cpu_pct,max_disk_util_pct,max_read_iops,max_read_mb_s,max_rss_kb,max_write_iops,max_write_mb_s,mean_candidate_count,mean_hops,mean_ios,mean_route_overhead_us,mem_L,p99_latency_us,peak_memory_kb,prefilter_count,prefilter_rerank_l,prefilter_rerank_source,process_max_rss_kb,qps,query_count,query_label_file,recall,recall_at,returncode,route,sample_count,selectivity_lower,selectivity_midpoint,selectivity_upper,selector_type,target_threads,threads
100,,170.238278,0.0,3594.26001,0.0,0.0,0.0,0.0,4,10%,0.1,0.1,u10,1000,0.1,100,auto,gist960,nvme1n1,8.529222,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1503.910215,0.0,0.0,0.0,34064,0.0,0.0,100000.0,0.0,160.0,33.859,0,8045.0,34968,1000,,default-heuristic,34064,250.723541,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u10/queries.spmat,,10,0,auto,18,0.1,0.1,0.1,intersect,1,1
100,,295.835445,0.0,3859.381104,0.0,0.0,0.0,0.0,4,10%,0.1,0.1,u10,1000,0.1,100,auto,gist960,nvme1n1,5.016302,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1563.758716,0.0,0.0,0.0,36744,0.0,0.0,100000.0,0.0,160.0,38.488,0,8781.0,36856,1000,,default-heuristic,36744,467.749573,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u10/queries.spmat,,10,0,auto,11,0.1,0.1,0.1,intersect,2,2
100,,474.777984,0.0,4452.145996,0.0,0.0,0.0,0.0,4,10%,0.1,0.1,u10,1000,0.1,100,auto,gist960,nvme1n1,3.009828,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1655.803666,0.0,0.0,0.0,39980,0.0,0.0,100000.0,0.0,160.0,39.413,0,9952.0,39660,1000,,default-heuristic,39980,818.449341,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u10/queries.spmat,,10,0,auto,7,0.1,0.1,0.1,intersect,4,4
100,,664.752643,0.0,5670.949219,0.0,0.0,0.0,0.0,4,10%,0.1,0.1,u10,1000,0.1,100,auto,gist960,nvme1n1,2.006761,0,0,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1894.753257,0.0,0.0,0.0,44552,0.0,0.0,100000.0,0.0,160.0,43.159,0,10973.0,45968,1000,,default-heuristic,44552,1301.118042,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u10/queries.spmat,,10,0,auto,5,0.1,0.1,0.1,intersect,8,8
100,,260.164719,0.0,3650.299072,0.0,0.0,0.0,0.0,4,25%,0.25,0.25,u25,1000,0.25,100,auto,gist960,nvme1n1,8.025685,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1563.973359,0.0,0.0,0.0,35036,0.0,0.0,250000.0,0.0,119.107002,29.127,0,8849.0,34948,0,,default-heuristic,35036,268.486664,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u25/queries.spmat,,10,0,auto,17,0.25,0.25,0.25,intersect,1,1
100,,453.091586,0.0,3771.888916,0.0,0.0,0.0,0.0,4,25%,0.25,0.25,u25,1000,0.25,100,auto,gist960,nvme1n1,4.513436,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1681.850238,0.0,0.0,0.0,36960,0.0,0.0,250000.0,0.0,118.985001,21.734,0,5021.0,36956,0,,default-heuristic,36960,518.354553,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u25/queries.spmat,,10,0,auto,10,0.25,0.25,0.25,intersect,2,2
100,,702.598566,0.0,4272.083984,0.0,0.0,0.0,0.0,4,25%,0.25,0.25,u25,1000,0.25,100,auto,gist960,nvme1n1,2.50641,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1917.263763,0.0,0.0,0.0,40032,0.0,0.0,250000.0,0.0,118.871002,23.503,0,5900.0,40284,0,,default-heuristic,40032,913.712036,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u25/queries.spmat,,10,0,auto,6,0.25,0.25,0.25,intersect,4,4
100,,967.551473,0.0,5272.128906,0.0,0.0,0.0,0.0,4,25%,0.25,0.25,u25,1000,0.25,100,auto,gist960,nvme1n1,2.005061,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,2276.448747,0.0,0.0,0.0,43144,0.0,0.0,250000.0,0.0,118.815002,30.421,0,10190.0,46712,0,,default-heuristic,43144,1490.062256,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u25/queries.spmat,,10,0,auto,5,0.25,0.25,0.25,intersect,8,8
100,,247.754136,0.0,3612.373047,0.0,0.0,0.0,0.0,4,50%,0.5,0.5,u50,1000,0.5,100,auto,gist960,nvme1n1,8.024084,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1552.001018,0.0,0.0,0.0,34912,0.0,0.0,500000.0,0.0,119.074997,29.192,0,11719.0,35020,0,,default-heuristic,34912,271.569794,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u50/queries.spmat,,10,0,auto,17,0.5,0.5,0.5,intersect,1,1
100,,451.338067,0.0,3814.99707,0.0,0.0,0.0,0.0,4,50%,0.5,0.5,u50,1000,0.5,100,auto,gist960,nvme1n1,4.513247,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1662.206774,0.0,0.0,0.0,36916,0.0,0.0,500000.0,0.0,119.013,27.83,0,6146.0,36740,0,,default-heuristic,36916,512.92157,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u50/queries.spmat,,10,0,auto,10,0.5,0.5,0.5,intersect,2,2
100,,575.922667,0.0,4310.687012,0.0,0.0,0.0,0.0,4,50%,0.5,0.5,u50,1000,0.5,100,auto,gist960,nvme1n1,3.009085,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1839.227134,0.0,0.0,0.0,40308,0.0,0.0,500000.0,0.0,118.864998,34.703,0,6070.0,40196,0,,default-heuristic,40308,907.466919,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u50/queries.spmat,,10,0,auto,7,0.5,0.5,0.5,intersect,4,4
100,,961.512526,0.0,5307.351074,0.0,0.0,0.0,0.0,4,50%,0.5,0.5,u50,1000,0.5,100,auto,gist960,nvme1n1,2.006214,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,2251.725842,0.0,0.0,0.0,43736,0.0,0.0,500000.0,0.0,118.800003,40.003,0,9686.0,46660,0,,default-heuristic,43736,1477.623657,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u50/queries.spmat,,10,0,auto,5,0.5,0.5,0.5,intersect,8,8
100,,260.197452,0.0,3622.11792,0.0,0.0,0.0,0.0,4,100%,1.0,1.0,u100,1000,1.0,100,auto,gist960,nvme1n1,8.024675,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1562.076421,0.0,0.0,0.0,34840,0.0,0.0,1000000.0,0.0,119.056,27.024,0,10926.0,35064,0,,default-heuristic,34840,270.760315,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u100/queries.spmat,,10,0,auto,17,1.0,1.0,1.0,intersect,1,1
100,,454.016371,0.0,3831.298096,0.0,0.0,0.0,0.0,4,100%,1.0,1.0,u100,1000,1.0,100,auto,gist960,nvme1n1,4.513053,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1689.853673,0.0,0.0,0.0,36700,0.0,0.0,1000000.0,0.0,118.981003,22.726,0,15690.0,36784,0,,default-heuristic,36700,508.348938,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u100/queries.spmat,,10,0,auto,10,1.0,1.0,1.0,intersect,2,2
100,,716.310184,0.0,4387.394043,0.0,0.0,0.0,0.0,4,100%,1.0,1.0,u100,1000,1.0,100,auto,gist960,nvme1n1,3.009869,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,1893.155474,0.0,0.0,0.0,39984,0.0,0.0,1000000.0,0.0,118.987999,29.173,0,6249.0,40036,0,,default-heuristic,39984,892.785156,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u100/queries.spmat,,10,0,auto,7,1.0,1.0,1.0,intersect,4,4
100,,1004.762284,0.0,5307.176758,0.0,0.0,0.0,0.0,4,100%,1.0,1.0,u100,1000,1.0,100,auto,gist960,nvme1n1,2.005449,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/gist960/gist960_qps4_pipeann,0.0,2424.199649,0.0,0.0,0.0,40900,0.0,0.0,1000000.0,0.0,118.740997,61.619,0,18519.0,46728,0,,default-heuristic,40900,1446.408203,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/gist960/workloads/uniform_exact_selectivity/u100/queries.spmat,,10,0,auto,5,1.0,1.0,1.0,intersect,8,8
